"","x1_department","x2_salary","x3_timecompany","x4_promotion5yr","x5_workaccident","x6_workhours","x7_nprojects","x8_lasteval","x9_satisflevel","y_empleft"
"569","hr","medium",3,0,0,134,2,51,44,1
"570","technical","medium",4,0,0,214,4,46,25,1
"571","technical","medium",3,0,0,137,2,52,44,1
"572","technical","medium",5,0,0,252,4,100,73,1
"573","technical","medium",6,0,0,243,5,97,75,1
"574","technical","medium",3,0,0,148,2,47,36,1
"575","technical","medium",3,0,0,151,2,49,37,1
"576","technical","medium",3,0,0,129,2,49,39,1
"577","technical","medium",2,0,0,198,2,78,48,1
"578","technical","medium",6,0,0,275,4,72,57,1
"579","technical","medium",5,0,0,243,5,96,90,1
"580","technical","high",3,0,0,159,2,55,39,1
"581","support","low",3,0,0,145,2,51,44,1
"582","support","medium",5,0,0,242,5,88,81,1
"583","support","medium",5,0,0,242,5,87,74,1
"584","support","medium",3,0,0,145,2,56,44,1
"585","support","medium",3,1,0,154,2,56,41,1
"586","support","low",3,0,0,139,2,51,40,1
"587","support","low",3,0,0,152,2,57,46,1
"588","support","low",3,0,0,211,2,83,80,1
"589","support","low",5,0,0,258,5,90,87,1
"590","support","low",3,0,0,155,2,54,39,1
"591","support","low",3,0,0,148,2,55,38,1
"592","technical","low",3,0,0,255,2,67,66,1
"593","technical","low",4,0,0,264,6,80,10,1
"594","technical","low",3,0,0,132,2,54,37,1
"595","management","low",4,0,0,255,6,77,10,1
"596","IT","low",4,0,0,263,5,87,9,1
"597","IT","low",5,0,0,222,5,84,86,1
"598","IT","low",4,0,0,263,6,90,11,1
"599","IT","low",3,0,0,157,2,46,37,1
"600","IT","low",4,0,0,307,7,92,11,1
"601","product_mng","low",6,0,0,259,5,98,77,1
"602","product_mng","low",6,0,0,222,5,94,84,1
"603","product_mng","low",4,0,0,250,7,84,10,1
"604","product_mng","low",5,0,0,245,5,90,83,1
"605","IT","low",4,0,0,292,6,79,11,1
"606","other","low",5,0,0,252,5,92,86,1
"607","other","medium",3,0,0,161,2,56,38,1
"608","other","medium",4,0,0,250,5,88,11,1
"609","other","medium",3,0,0,134,2,49,45,1
"610","other","medium",4,0,0,279,7,85,10,1
"611","marketing","medium",4,0,0,256,7,95,9,1
"612","sales","medium",3,0,0,127,2,53,39,1
"613","accounting","medium",3,0,1,138,2,47,37,1
"614","support","medium",5,0,0,243,5,97,81,1
"615","technical","medium",4,0,0,296,7,90,9,1
"616","management","medium",4,0,0,267,7,88,10,1
"617","marketing","medium",3,0,0,144,2,49,39,1
"618","marketing","medium",5,0,0,251,4,95,83,1
"619","marketing","high",3,0,0,148,2,57,45,1
"620","sales","low",3,0,0,141,2,51,43,1
"621","sales","medium",2,0,0,268,3,75,80,1
"622","sales","medium",4,0,0,247,6,86,10,1
"623","sales","medium",4,0,0,247,2,55,10,1
"624","sales","medium",3,0,0,146,2,52,36,1
"625","sales","low",3,0,0,140,2,50,38,1
"626","sales","low",6,0,0,263,5,98,78,1
"627","sales","low",3,0,0,145,2,49,44,1
"628","sales","low",3,0,1,156,2,46,41,1
"629","sales","low",6,0,0,244,5,85,72,1
"630","sales","low",3,0,0,144,2,54,46,1
"631","sales","low",4,0,0,286,7,90,10,1
"632","sales","low",2,0,0,141,4,67,34,1
"633","sales","low",5,0,0,260,6,89,11,1
"634","sales","low",3,0,0,154,2,56,38,1
"635","sales","low",5,0,0,225,5,92,82,1
"636","sales","low",3,0,0,127,2,57,39,1
"637","sales","low",3,0,0,140,2,53,44,1
"638","sales","low",3,0,0,147,2,52,43,1
"639","accounting","low",5,0,0,227,4,83,84,1
"640","accounting","low",3,0,0,153,2,48,43,1
"641","accounting","low",3,0,0,128,2,52,37,1
"642","hr","low",5,0,0,228,4,97,74,1
"643","hr","low",5,0,0,235,5,97,73,1
"644","hr","low",3,0,0,148,2,47,37,1
"645","hr","low",3,0,0,238,4,62,58,1
"646","technical","medium",3,0,0,141,2,54,40,1
"647","technical","medium",4,0,0,249,5,83,51,1
"648","technical","medium",3,0,0,151,2,50,46,1
"649","technical","medium",3,0,0,129,2,54,45,1
"650","technical","medium",3,0,0,156,2,50,46,1
"651","technical","medium",3,0,0,134,2,45,39,1
"652","technical","medium",4,0,0,269,6,88,9,1
"653","technical","medium",4,0,0,290,6,77,9,1
"654","technical","medium",3,0,0,132,2,51,37,1
"655","technical","medium",4,0,0,308,7,89,10,1
"656","technical","medium",5,0,0,232,4,100,77,1
"657","support","medium",5,0,0,235,5,86,79,1
"658","support","high",3,0,0,130,2,55,43,1
"659","support","low",3,0,0,146,2,53,38,1
"660","support","medium",6,0,0,221,5,91,77,1
"661","support","medium",3,0,0,130,2,50,44,1
"662","support","medium",3,0,0,136,2,46,39,1
"663","support","medium",6,0,0,274,5,89,78,1
"664","support","low",5,0,0,256,6,79,10,1
"665","support","low",4,0,0,276,5,77,10,1
"666","support","low",5,0,0,267,5,85,75,1
"667","support","low",3,0,0,213,6,62,46,1
"668","technical","low",6,0,0,274,4,97,91,1
"669","technical","low",4,0,0,258,6,92,10,1
"670","technical","low",5,0,0,153,3,60,72,1
"671","management","low",4,0,0,245,6,95,11,1
"672","IT","low",4,0,0,264,6,94,11,1
"673","IT","low",3,0,0,154,2,57,46,1
"674","IT","low",3,0,0,149,2,46,37,1
"675","IT","low",3,0,0,157,2,50,46,1
"676","IT","low",3,0,0,127,2,57,43,1
"677","product_mng","low",4,0,0,270,6,82,11,1
"678","product_mng","low",6,0,0,236,5,89,73,1
"679","product_mng","low",3,0,0,158,2,47,43,1
"680","product_mng","low",5,0,0,229,5,100,86,1
"681","IT","low",4,0,0,269,6,83,10,1
"682","sales","low",3,0,0,128,2,49,40,1
"683","sales","low",4,0,0,278,7,87,11,1
"684","sales","low",5,0,0,158,3,98,86,1
"685","sales","medium",3,0,0,202,3,100,42,1
"686","sales","medium",5,0,0,240,4,84,79,1
"687","marketing","medium",4,0,0,255,7,96,10,1
"688","sales","medium",4,0,0,254,7,92,9,1
"689","accounting","medium",4,0,0,257,6,82,9,1
"690","support","medium",5,0,0,228,4,100,87,1
"691","technical","medium",3,0,0,145,2,49,36,1
"692","management","medium",4,0,0,218,3,75,42,1
"693","marketing","medium",5,0,0,268,5,86,84,1
"694","marketing","medium",4,0,0,278,6,83,10,1
"695","marketing","medium",5,0,0,249,3,71,78,1
"696","sales","medium",4,0,0,236,3,99,35,1
"697","sales","high",4,0,0,291,7,81,10,1
"698","sales","low",4,0,0,306,6,80,11,1
"699","sales","medium",3,0,0,135,2,48,43,1
"700","sales","medium",3,0,0,156,2,45,38,1
"701","sales","medium",3,0,0,143,2,54,46,1
"702","sales","medium",5,0,0,243,4,82,89,1
"703","sales","low",3,0,0,147,2,50,45,1
"704","sales","low",3,0,0,159,2,53,44,1
"705","sales","low",3,0,0,216,5,54,74,1
"706","sales","low",3,0,0,152,2,54,45,1
"707","sales","low",5,0,0,226,4,93,79,1
"708","sales","low",5,0,0,271,5,91,79,1
"709","sales","low",4,0,0,255,6,87,11,1
"710","sales","low",3,0,0,140,2,48,42,1
"711","sales","low",2,0,0,252,6,90,64,1
"712","sales","low",3,0,0,159,2,55,40,1
"713","sales","low",5,0,0,270,5,98,84,1
"714","sales","low",5,0,0,232,5,92,73,1
"715","accounting","low",3,0,0,144,2,51,40,1
"716","accounting","low",3,0,0,127,2,45,36,1
"717","accounting","low",3,0,0,131,2,47,43,1
"718","hr","low",4,0,0,243,6,78,11,1
"719","hr","low",6,0,0,244,5,100,91,1
"720","hr","low",5,0,0,260,5,100,80,1
"721","hr","low",3,0,0,139,2,49,42,1
"722","technical","low",3,0,0,184,4,87,31,1
"723","technical","low",3,0,0,130,2,47,44,1
"724","technical","medium",3,0,0,135,2,54,38,1
"725","technical","medium",3,0,0,146,2,56,45,1
"726","technical","medium",3,0,0,149,2,46,43,1
"727","technical","medium",3,0,1,153,2,46,45,1
"728","technical","medium",3,0,0,160,2,57,43,1
"729","technical","medium",3,0,0,160,2,49,43,1
"730","technical","medium",4,0,0,282,6,83,9,1
"731","technical","medium",3,0,0,128,2,47,43,1
"732","technical","medium",5,0,0,232,4,94,79,1
"733","support","medium",2,0,0,226,3,58,85,1
"734","support","medium",3,0,0,129,2,45,38,1
"735","support","medium",4,0,0,255,7,92,11,1
"736","support","high",5,0,0,258,5,99,83,1
"737","support","low",5,0,0,229,4,91,81,1
"738","support","medium",3,0,0,143,2,56,42,1
"739","support","medium",4,0,0,257,6,87,11,1
"740","support","medium",4,0,0,275,7,85,11,1
"741","support","medium",4,0,0,291,7,89,10,1
"742","support","low",4,0,0,153,5,54,50,1
"743","support","low",3,0,0,154,2,49,44,1
"744","technical","low",4,0,0,301,6,90,11,1
"745","technical","low",3,0,0,134,2,52,39,1
"746","technical","low",4,0,0,245,6,78,11,1
"747","management","low",3,0,0,132,2,50,36,1
"748","IT","low",3,0,0,130,2,51,43,1
"749","IT","low",3,0,0,127,2,50,40,1
"750","IT","low",6,0,0,246,4,84,86,1
"751","IT","low",3,0,0,145,2,49,38,1
"752","IT","low",3,1,0,138,2,45,46,1
"753","product_mng","low",3,0,0,129,2,57,37,1
"754","product_mng","low",3,0,0,150,2,52,43,1
"755","product_mng","low",5,0,0,253,5,93,66,1
"756","product_mng","low",3,0,0,160,2,48,37,1
"757","IT","low",5,0,0,235,5,92,77,1
"758","sales","low",3,0,0,151,2,55,38,1
"759","sales","low",3,0,0,127,2,54,39,1
"760","sales","low",3,0,0,151,2,55,41,1
"761","sales","low",4,0,0,290,7,90,10,1
"762","sales","low",4,0,0,249,6,93,9,1
"763","marketing","medium",3,0,0,131,2,47,41,1
"764","sales","medium",3,0,0,159,2,46,39,1
"765","accounting","medium",5,0,0,223,4,99,83,1
"766","support","medium",2,0,0,214,3,87,9,1
"767","technical","medium",5,0,0,227,5,81,75,1
"768","management","medium",3,0,0,127,2,54,44,1
"769","marketing","medium",5,0,0,293,6,84,10,1
"770","marketing","medium",3,0,0,141,2,46,42,1
"771","marketing","medium",4,0,0,300,6,83,10,1
"772","sales","medium",4,0,0,309,6,86,10,1
"773","sales","medium",3,0,0,149,4,77,31,1
"774","sales","medium",3,0,0,159,2,54,42,1
"775","sales","high",3,0,0,152,2,50,38,1
"776","sales","low",3,0,0,158,2,57,39,1
"777","sales","medium",5,0,0,254,6,97,10,1
"778","sales","medium",4,0,0,294,6,93,11,1
"779","sales","medium",4,0,0,269,7,92,10,1
"780","sales","medium",4,0,0,247,7,90,11,1
"781","sales","low",4,0,0,271,3,65,44,1
"782","sales","low",5,0,0,232,4,96,91,1
"783","sales","low",5,0,0,245,4,100,72,1
"784","sales","low",3,0,0,132,2,46,36,1
"785","sales","low",3,0,0,131,2,57,44,1
"786","sales","low",5,0,0,248,5,99,85,1
"787","sales","low",5,0,0,225,5,93,78,1
"788","sales","low",3,0,0,156,2,46,39,1
"789","sales","low",2,0,0,222,3,81,78,1
"790","sales","low",4,0,1,243,6,92,10,1
"791","accounting","low",4,0,1,204,4,99,23,1
"792","accounting","low",4,0,0,301,6,87,11,1
"793","accounting","low",5,0,0,259,5,83,90,1
"794","hr","low",5,0,0,247,4,89,91,1
"795","hr","low",4,0,0,295,7,79,11,1
"796","hr","low",3,0,0,150,2,54,43,1
"797","hr","low",3,0,0,151,2,49,45,1
"798","technical","low",4,0,0,291,5,91,11,1
"799","technical","low",4,0,1,253,6,93,11,1
"800","technical","low",3,0,0,161,2,50,43,1
"801","technical","low",6,0,0,251,4,97,91,1
"802","technical","medium",3,0,0,153,2,55,43,1
"803","technical","medium",6,0,0,264,5,82,85,1
"804","technical","medium",4,0,0,310,6,77,10,1
"805","technical","medium",5,0,0,266,5,95,81,1
"806","technical","medium",2,0,0,237,4,62,36,1
"807","technical","medium",3,0,0,138,2,54,45,1
"808","technical","medium",5,0,0,227,5,100,86,1
"809","support","medium",5,0,0,300,4,100,71,1
"810","support","medium",4,0,0,310,7,97,11,1
"811","support","medium",5,0,0,236,5,93,84,1
"812","support","medium",4,0,0,288,7,97,9,1
"813","support","medium",3,0,0,127,2,49,38,1
"814","support","high",4,0,0,139,6,55,15,1
"815","support","low",4,0,1,253,7,92,10,1
"816","support","medium",5,0,1,218,4,97,80,1
"817","support","medium",5,0,0,251,5,97,84,1
"818","support","medium",4,0,0,264,6,87,11,1
"819","support","medium",2,0,0,149,3,79,89,1
"820","technical","low",3,0,0,138,2,51,45,1
"821","technical","low",4,0,0,284,7,93,11,1
"822","technical","low",5,0,0,244,5,93,74,1
"823","management","low",3,0,0,128,2,50,41,1
"824","IT","low",3,0,0,154,2,53,44,1
"825","IT","low",3,0,0,138,2,56,37,1
"826","IT","low",4,0,0,308,6,86,11,1
"827","IT","low",4,0,0,269,6,93,10,1
"828","IT","low",3,0,0,136,6,74,70,1
"829","product_mng","low",5,0,0,160,2,100,59,1
"830","product_mng","low",3,0,0,138,2,53,38,1
"831","product_mng","low",5,0,0,220,4,95,72,1
"832","product_mng","low",5,0,0,274,5,100,73,1
"833","IT","low",3,0,0,161,2,48,39,1
"834","other","low",6,0,0,224,5,82,89,1
"835","other","low",5,0,0,260,4,100,89,1
"836","other","low",4,0,1,300,6,78,11,1
"837","other","low",3,0,0,133,2,56,43,1
"838","other","low",4,0,0,308,6,93,9,1
"839","marketing","low",6,0,0,238,5,90,81,1
"840","sales","low",3,0,0,126,2,53,37,1
"841","accounting","medium",3,0,0,138,2,56,36,1
"842","support","medium",4,0,0,299,6,85,11,1
"843","technical","medium",4,0,0,254,6,85,10,1
"844","management","medium",2,0,0,156,7,47,66,1
"845","marketing","medium",3,0,0,152,2,47,39,1
"846","marketing","medium",3,0,0,146,2,51,44,1
"847","marketing","medium",4,0,0,253,6,84,10,1
"848","sales","medium",6,0,0,227,5,94,79,1
"849","sales","medium",4,0,1,301,6,81,10,1
"850","sales","medium",3,0,0,294,6,94,54,1
"851","sales","medium",3,0,0,151,2,47,37,1
"852","sales","medium",3,0,0,128,2,57,37,1
"853","sales","high",5,0,0,217,5,89,82,1
"854","sales","low",3,0,0,160,2,52,45,1
"855","sales","medium",5,0,0,263,5,90,79,1
"856","sales","medium",3,0,0,156,2,56,42,1
"857","sales","medium",4,0,0,273,6,85,10,1
"858","sales","medium",4,0,0,303,6,78,11,1
"859","sales","low",5,0,0,253,4,100,74,1
"860","sales","low",4,0,0,270,6,93,10,1
"861","sales","low",5,0,0,218,4,100,79,1
"862","sales","low",3,0,0,144,2,48,43,1
"863","sales","low",3,0,0,154,2,47,41,1
"864","sales","low",3,0,0,146,2,55,39,1
"865","sales","low",4,0,0,260,6,94,10,1
"866","sales","low",5,0,0,218,5,85,82,1
"867","accounting","low",3,0,0,128,2,46,41,1
"868","accounting","low",3,0,0,128,2,56,42,1
"869","accounting","low",6,0,0,248,4,88,74,1
"870","hr","low",3,0,1,152,2,57,38,1
"871","hr","low",3,0,0,126,2,56,39,1
"872","hr","low",5,0,0,260,4,94,87,1
"873","hr","low",4,0,0,263,5,90,10,1
"874","technical","low",5,0,0,220,5,100,78,1
"875","technical","low",5,0,0,282,7,73,14,1
"876","technical","low",5,0,0,277,6,94,11,1
"877","technical","low",5,0,0,257,5,94,91,1
"878","technical","low",3,0,0,265,6,63,49,1
"879","technical","low",3,0,0,143,2,47,38,1
"880","technical","medium",5,0,0,263,5,97,82,1
"881","technical","medium",4,0,0,154,3,88,38,1
"882","technical","medium",5,0,0,253,5,100,89,1
"883","technical","medium",4,0,0,294,6,79,11,1
"884","technical","medium",3,0,0,128,2,51,37,1
"885","support","medium",3,0,0,153,2,50,38,1
"886","support","medium",5,0,0,256,5,87,78,1
"887","support","medium",3,0,0,127,2,51,41,1
"888","support","medium",3,0,0,137,2,51,41,1
"889","support","medium",4,0,0,295,6,83,11,1
"890","support","medium",4,0,0,281,6,79,11,1
"891","support","medium",3,0,1,131,2,57,43,1
"892","support","high",5,0,0,237,5,86,75,1
"893","support","low",5,0,0,276,4,99,74,1
"894","support","medium",5,0,0,267,5,85,85,1
"895","support","medium",5,0,0,266,5,92,73,1
"896","technical","medium",4,0,0,294,6,79,10,1
"897","technical","medium",3,0,0,134,2,56,44,1
"898","technical","low",4,0,1,309,3,56,30,1
"899","management","low",4,0,0,273,7,77,11,1
"900","IT","low",5,0,0,238,5,83,84,1
"901","IT","low",6,0,0,271,5,94,78,1
"902","IT","low",3,0,0,145,2,53,43,1
"903","IT","low",3,0,0,152,2,55,36,1
"904","IT","low",3,0,0,128,2,47,43,1
"905","product_mng","low",3,0,0,142,2,46,45,1
"906","product_mng","low",5,0,0,238,5,93,76,1
"907","product_mng","low",4,0,0,286,7,78,10,1
"908","product_mng","low",4,0,0,291,6,86,9,1
"909","IT","low",5,0,0,259,5,100,92,1
"910","sales","low",5,0,0,248,5,90,92,1
"911","sales","low",5,0,0,271,4,98,79,1
"912","sales","low",3,0,0,140,2,51,43,1
"913","sales","low",5,0,0,274,4,95,80,1
"914","sales","low",3,0,1,127,2,49,44,1
"915","marketing","low",6,0,0,275,5,87,89,1
"916","sales","low",3,0,0,239,3,88,48,1
"917","accounting","low",4,0,1,304,6,82,11,1
"918","support","low",3,0,0,145,2,55,38,1
"919","technical","medium",4,0,0,259,6,85,11,1
"920","management","medium",5,0,0,264,4,86,82,1
"921","marketing","medium",3,0,0,160,2,45,37,1
"922","marketing","medium",3,0,0,138,2,48,40,1
"923","marketing","medium",3,0,0,137,2,47,43,1
"924","sales","medium",3,0,0,156,2,50,44,1
"925","sales","medium",3,0,0,147,2,56,42,1
"926","sales","medium",4,0,0,243,7,80,11,1
"927","sales","medium",5,0,0,236,4,87,78,1
"928","sales","medium",4,0,0,212,2,86,46,1
"929","sales","medium",6,0,0,261,5,91,77,1
"930","sales","medium",5,0,0,243,4,82,83,1
"931","sales","high",5,0,0,271,5,58,32,1
"932","sales","low",4,0,0,154,5,92,90,1
"933","sales","medium",3,0,0,151,2,52,42,1
"934","sales","medium",4,0,1,254,6,96,10,1
"935","sales","medium",4,0,0,285,6,91,10,1
"936","sales","medium",3,0,0,130,2,49,44,1
"937","sales","low",4,0,0,301,7,95,10,1
"938","sales","low",4,0,0,286,6,80,11,1
"939","sales","low",4,0,0,246,6,89,10,1
"940","sales","low",3,0,0,135,2,47,39,1
"941","sales","low",5,0,0,245,4,92,92,1
"942","sales","low",3,0,0,136,2,56,43,1
"943","accounting","low",4,0,0,301,6,89,11,1
"944","accounting","low",5,0,0,235,5,100,81,1
"945","accounting","low",4,0,0,272,7,85,11,1
"946","hr","low",5,0,0,274,5,100,87,1
"947","hr","low",3,0,0,131,2,46,37,1
"948","hr","low",3,0,0,135,2,56,39,1
"949","hr","low",4,0,0,196,4,86,61,1
"950","technical","low",4,0,0,285,6,95,11,1
"951","technical","low",5,0,0,289,7,90,9,1
"952","technical","low",3,0,0,157,2,52,36,1
"953","technical","low",4,0,0,308,6,94,9,1
"954","technical","low",5,0,0,301,4,71,41,1
"955","technical","low",3,0,0,131,2,46,40,1
"956","technical","low",5,0,1,262,6,91,10,1
"957","technical","low",3,0,1,143,2,53,46,1
"958","technical","medium",3,0,0,133,2,57,39,1
"959","technical","medium",3,0,0,153,2,50,41,1
"960","technical","medium",4,0,0,281,7,94,10,1
"961","support","medium",3,0,0,132,2,51,39,1
"962","support","medium",5,0,1,270,5,83,73,1
"963","support","medium",3,0,0,150,2,45,41,1
"964","support","medium",3,0,0,140,2,51,37,1
"965","support","medium",3,0,1,150,2,50,38,1
"966","support","medium",5,0,0,180,5,63,80,1
"967","support","medium",4,0,0,281,5,85,9,1
"968","support","medium",5,0,0,275,4,92,85,1
"969","support","medium",3,0,0,130,2,54,42,1
"970","support","high",3,0,0,130,2,48,41,1
"971","support","low",3,0,0,147,2,46,38,1
"972","technical","medium",5,0,0,264,5,100,72,1
"973","technical","medium",5,0,0,290,6,74,11,1
"974","technical","medium",3,0,0,150,2,47,37,1
"975","management","medium",4,0,0,304,6,81,10,1
"976","IT","low",3,0,0,136,2,54,36,1
"977","IT","low",5,0,0,307,5,94,92,1
"978","IT","low",4,0,0,303,5,87,11,1
"979","IT","low",3,0,0,156,2,56,39,1
"980","IT","low",4,0,0,271,6,95,11,1
"981","product_mng","low",3,0,0,140,2,45,45,1
"982","product_mng","low",3,0,1,130,2,55,44,1
"983","product_mng","low",6,0,0,266,4,97,85,1
"984","product_mng","low",3,0,0,139,2,52,43,1
"985","IT","low",5,0,0,260,5,86,75,1
"986","other","low",3,0,1,137,2,55,11,1
"987","other","low",3,0,0,158,2,50,36,1
"988","other","low",4,0,0,249,6,79,10,1
"989","other","low",5,0,0,259,5,89,74,1
"990","other","low",3,0,0,144,2,46,40,1
"991","marketing","low",4,0,0,244,6,77,9,1
"992","sales","low",5,0,0,219,4,91,76,1
"993","accounting","low",3,0,0,151,2,57,45,1
"994","support","low",5,0,0,269,4,88,84,1
"995","technical","low",3,0,0,127,2,45,38,1
"996","management","low",3,0,0,144,2,46,38,1
"997","marketing","medium",3,0,0,157,2,54,38,1
"998","marketing","medium",5,0,0,224,5,94,86,1
"999","marketing","medium",3,0,0,155,2,46,37,1
"1000","sales","medium",3,0,0,131,2,50,37,1
"1001","sales","medium",5,1,1,258,4,100,87,1
"1002","sales","medium",4,0,0,267,6,85,11,1
"1003","sales","medium",3,0,0,141,2,50,42,1
"1004","sales","medium",3,0,0,160,2,48,43,1
"1005","sales","medium",4,0,0,247,6,80,9,1
"1006","sales","medium",3,0,0,260,4,56,54,1
"1007","sales","medium",3,0,0,151,2,47,40,1
"1008","sales","medium",3,0,1,137,2,52,36,1
"1009","sales","high",5,0,0,256,4,90,87,1
"1010","sales","low",5,0,0,239,4,88,75,1
"1011","sales","medium",3,0,0,152,2,53,43,1
"1012","sales","medium",3,0,0,149,2,47,43,1
"1013","sales","medium",4,0,0,284,6,87,10,1
"1014","sales","medium",4,0,0,248,7,78,11,1
"1015","sales","low",3,0,0,156,2,53,44,1
"1016","sales","low",3,0,0,138,2,48,39,1
"1017","sales","low",3,0,0,155,2,55,40,1
"1018","sales","low",6,0,0,229,4,87,92,1
"1019","accounting","low",3,0,0,136,2,47,36,1
"1020","accounting","low",5,0,0,241,4,95,86,1
"1021","accounting","low",5,0,0,258,5,87,74,1
"1022","hr","low",5,0,0,146,3,95,80,1
"1023","hr","low",3,0,0,145,2,48,36,1
"1024","hr","low",3,0,0,159,2,57,42,1
"1025","hr","low",3,0,0,129,2,47,42,1
"1026","technical","low",3,0,0,142,2,45,40,1
"1027","technical","low",3,0,0,129,2,53,46,1
"1028","technical","low",4,0,0,287,6,90,9,1
"1029","technical","low",5,0,0,275,4,89,88,1
"1030","technical","low",4,0,0,272,6,82,10,1
"1031","technical","low",4,0,0,307,6,97,10,1
"1032","technical","low",3,0,0,295,4,93,11,1
"1033","technical","low",5,0,0,237,5,88,84,1
"1034","technical","low",3,0,0,158,2,56,42,1
"1035","technical","low",4,0,1,266,6,86,10,1
"1036","technical","medium",4,0,0,256,6,95,10,1
"1037","support","medium",3,0,0,158,2,54,46,1
"1038","support","medium",4,0,0,268,7,97,9,1
"1039","support","medium",5,0,0,237,4,100,89,1
"1040","support","medium",6,0,0,273,4,100,82,1
"1041","support","medium",4,0,0,309,6,89,11,1
"1042","support","medium",5,0,0,258,5,84,81,1
"1043","support","medium",6,0,0,233,5,94,81,1
"1044","support","medium",6,0,0,249,4,100,77,1
"1045","support","medium",2,0,0,179,3,94,63,1
"1046","support","medium",3,0,0,128,2,57,40,1
"1047","support","medium",6,0,0,250,4,100,86,1
"1048","technical","high",3,0,0,151,2,49,37,1
"1049","technical","low",3,0,0,132,2,50,44,1
"1050","technical","medium",6,0,0,232,5,89,74,1
